rd_inv,milepost,rodwycls,CASENO,ACCYR,RTE_NBR,RD_TYPE,DISTRICT,COUNTY,rur_urb,FUNC_CLS,MONTH,DAYMTH,WEEKDAY,TIME,ADMCLASS,v1event1,ACCTYPE,v2event1,IMPACT,REPORT,SEVERITY,TOT_INJ,TOT_KILL,TOT_PED,NUMVEHS,loc_type,RD_CHAR1,RDSURF,RD_REL,LIGHT,coltype1,coltype2,OBJECT1,OBJECT2,AGENCY,TIMENOTE,HAZMAT,FIRE,TIMEARR,HIT_RUN,NO_PEDS,intent,nonmvind,medcause,AC_SRMP,loc_char,weather,LATITUDE,LONGITUDE,postcode
12,165.07,8,201417868,2014,12,NULL,5,39,R,43,5,28,3,1040,1,A,33,0,D7,1,1,0,0,0,2,4,1,1,NULL,1,51,32,50,0,1,1044,NULL,0,1124,0,0,0,0,0,165.4,.,1,46.653685,-121.134055,98937
12,165.67000000000004,8,201418821,2014,12,NULL,5,39,R,43,6,1,7,5,1,A,32,0,D1,2,6,1,0,0,1,4,1,1,NULL,6,86,0,0,0,1,7,NULL,0,39,0,0,0,0,0,166,.,1,46.653685,-121.134055,98937
12,168.87,8,201447099,2014,12,NULL,5,39,R,43,12,20,6,750,1,A,34,0,D0,1,1,0,0,0,1,4,6,3,NULL,1,50,50,59,59,1,757,NULL,0,833,0,0,0,0,0,169.20000000000005,.,4,46.672874,-121.084958,98937
12,171.4,8,201426286,2014,12,NULL,5,39,R,43,7,30,3,715,1,A,34,0,D0,2,5,2,0,0,1,4,5,1,NULL,1,50,0,56,0,1,737,NULL,0,803,0,0,0,0,0,171.73,.,1,46.671866,-121.02539099999998,98937
12,171.97,8,201403386,2014,12,NULL,5,39,R,43,1,17,5,1345,1,A,62,0,D0,2,7,1,0,0,1,4,5,2,NULL,1,50,52,69,0,1,1349,NULL,0,1359,0,0,0,0,0,172.3,.,1,46.671866,-121.02539099999998,98937
12,173.67000000000004,8,201447476,2014,12,NULL,5,39,R,43,12,23,2,900,1,A,34,0,A0,2,6,1,0,0,1,4,5,1,NULL,1,50,0,58,0,1,907,NULL,0,928,0,0,0,0,0,174,.,1,46.670282,-120.984785,98937
12,174.67000000000004,8,201428955,2014,12,NULL,5,39,R,43,8,22,5,950,1,A,32,0,A1,2,7,1,0,0,1,4,1,1,NULL,1,85,0,0,0,1,955,NULL,0,1057,0,0,0,0,0,175,.,1,46.67637,-120.96768,98937
12,174.87,8,201420326,2014,12,NULL,5,39,R,43,6,19,4,110,1,A,54,0,D1,1,1,0,0,0,1,4,1,1,NULL,6,54,0,0,0,1,114,NULL,1,132,0,0,0,0,0,175.20000000000005,.,1,46.67637,-120.96768,98937
12,175.9,8,201421111,2014,12,NULL,5,39,R,43,6,21,6,2200,1,A,32,0,A1,1,1,0,0,0,1,4,5,1,NULL,6,85,50,0,57,1,2200,NULL,0,2245,0,0,0,0,0,176.23,.,1,46.68371,-120.950484,98937
12,176.03,8,201428189,2014,12,NULL,5,39,R,43,8,16,6,1500,1,A,33,0,D0,2,6,2,0,0,1,4,1,1,NULL,1,50,52,71,0,1,1505,NULL,0,1525,0,0,0,0,0,176.36,.,1,46.687837,-120.931668,98937
12,177.86,8,201405214,2014,12,NULL,5,39,R,43,2,9,7,1310,1,A,33,0,A7,1,1,0,0,0,1,4,5,3,NULL,1,50,0,32,0,1,1318,NULL,0,1359,0,0,0,0,0,178.20000000000005,.,2,46.69536,-120.916276,98937
12,177.96,8,201406043,2014,12,NULL,5,39,R,43,2,14,5,1110,1,A,34,0,D1,1,1,0,0,0,1,4,5,2,NULL,1,57,0,81,0,1,1115,NULL,0,1206,0,0,0,0,0,178.3,.,3,46.69536,-120.916276,98937
12,178.16,8,201417061,2014,12,NULL,5,39,R,43,5,17,6,2240,1,A,32,0,A1,1,1,0,0,0,1,4,5,1,NULL,6,86,0,0,0,1,2247,NULL,0,2318,0,0,0,0,0,178.5,.,1,46.697658,-120.898431,98937
12,178.51,8,201423248,2014,12,NULL,5,39,R,43,7,11,5,2135,1,A,32,0,A1,2,6,1,0,0,1,4,1,1,NULL,6,86,0,0,0,1,2140,NULL,0,2208,0,0,0,0,0,178.85,.,1,46.697658,-120.898431,98937
